Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
2021,Santa Cruz,PHEV,Ford,Fusion Energi,1,90720,Electric
2021,Santa Cruz,PHEV,Honda,Clarity PHEV,14,90723,Electric
2021,Santa Cruz,PHEV,Hyundai,Ioniq PHEV,10,90731,Electric
2021,Santa Cruz,PHEV,Hyundai,Santa Fe PHEV,1,90732,Electric
2021,Santa Cruz,PHEV,Jeep,Wrangler Unlimited,31,90740,Electric
2021,Santa Cruz,PHEV,Kia,Niro PHEV,9,90742,Electric
2021,Santa Cruz,PHEV,Kia,Sorento PHEV,3,90743,Electric
2021,Santa Cruz,PHEV,Land Rover,Range Rover Sport,1,90744,Electric
2021,Santa Cruz,PHEV,Lincoln,Aviator,2,90745,Electric
2021,Santa Cruz,PHEV,Mercedes-Benz,GLE,1,90746,Electric
2021,Santa Cruz,PHEV,MINI,Countryman PHEV,3,90755,Electric
2021,Santa Cruz,PHEV,Mitsubishi,Outlander PHEV,4,90802,Electric
2021,Santa Cruz,PHEV,Porsche,Cayenne,4,90803,Electric
2021,Santa Cruz,PHEV,Subaru,Crosstrek,22,90804,Electric
2021,Santa Cruz,PHEV,Toyota,Prius Prime,77,90805,Electric
2021,Santa Cruz,PHEV,Toyota,RAV4 Prime,87,90806,Electric
2021,Santa Cruz,PHEV,Volvo,S60,3,90807,Electric
2021,Santa Cruz,PHEV,Volvo,XC60,8,90808,Electric
2021,Santa Cruz,PHEV,Volvo,XC90,14,90810,Electric
2021,Santa Cruz,Hydrogen,Honda,Clarity Fuel Cell,2,90813,Electric
2021,Santa Cruz,Hydrogen,Hyundai,Nexo,1,90814,Electric
2021,Santa Cruz,Hydrogen,Toyota,Mirai,4,90815,Electric
2021,Shasta,Electric,Audi,e-tron,1,91001,Electric
2021,Shasta,Electric,Chevrolet,Bolt EUV,2,91006,Electric
2021,Shasta,Electric,Chevrolet,Bolt EV,12,91007,Electric
2021,Shasta,Electric,Ford,Mustang Mach-E,10,91008,Electric
2021,Shasta,Electric,Hyundai,Ioniq Electric,1,91010,Electric
2021,Shasta,Electric,Hyundai,Kona EV,5,91011,Electric
2021,Shasta,Electric,Kia,Niro EV,8,91016,Electric
2021,Shasta,Electric,MINI,Hardtop 2 Door,4,91020,Electric
2021,Shasta,Electric,Nissan,Leaf,5,91024,Electric
2021,Shasta,Electric,Porsche,Taycan,1,91030,Electric
2021,Shasta,Electric,Tesla,Model 3,87,91040,Electric
2021,Shasta,Electric,Tesla,Model S,6,91042,Electric
2021,Shasta,Electric,Tesla,Model X,3,91101,Electric
2021,Shasta,Electric,Tesla,Model Y,64,91103,Electric
2021,Shasta,Electric,Volkswagen,e-Golf,1,91104,Electric
2021,Shasta,Electric,Volkswagen,ID.4,6,91105,Electric
2021,Shasta,Electric,Volvo,XC40,1,91106,Electric
2021,Shasta,PHEV,Audi,Q5,1,91107,Electric
2021,Shasta,PHEV,BMW,3 Series,1,91108,Electric
2021,Shasta,PHEV,BMW,X5,6,91116,Electric
2021,Shasta,PHEV,Chevrolet,Volt,1,91201,Electric
2021,Shasta,PHEV,Chrysler,Pacifica Hybrid,3,91202,Electric
2021,Shasta,PHEV,Ford,Escape PHEV,1,91203,Electric
2021,Shasta,PHEV,Ford,Fusion Energi,2,91204,Electric
2021,Shasta,PHEV,Honda,Clarity PHEV,3,91205,Electric
2021,Shasta,PHEV,Hyundai,Santa Fe PHEV,2,91206,Electric
2021,Shasta,PHEV,Jeep,Wrangler Unlimited,12,91207,Electric
2021,Shasta,PHEV,Kia,Niro PHEV,13,91208,Electric
2021,Shasta,PHEV,Kia,Sorento PHEV,2,91209,Electric
2021,Shasta,PHEV,Mitsubishi,Outlander PHEV,1,91210,Electric
2021,Shasta,PHEV,Toyota,Prius Prime,60,91214,Electric
2021,Shasta,PHEV,Toyota,RAV4 Prime,31,91225,Electric
2021,Shasta,PHEV,Volvo,V60,1,91301,Electric
2021,Shasta,PHEV,Volvo,XC90,2,91302,Electric
2021,Sierra,Electric,Hyundai,Kona EV,1,91303,Electric
2021,Siskiyou,Electric,Chevrolet,Bolt EV,2,91304,Electric
2021,Siskiyou,Electric,Ford,Mustang Mach-E,1,91306,Electric
2021,Siskiyou,Electric,Hyundai,Kona EV,1,91307,Electric
2021,Siskiyou,Electric,Tesla,Model 3,7,91310,Electric
2021,Siskiyou,Electric,Tesla,Model S,2,91311,Electric
2021,Siskiyou,Electric,Tesla,Model Y,6,91316,Electric
2021,Siskiyou,Electric,Volkswagen,ID.4,2,91319,Electric
2021,Siskiyou,PHEV,BMW,7 Series,1,91320,Electric
2021,Siskiyou,PHEV,BMW,i3 REx,1,91321,Electric
2021,Siskiyou,PHEV,Jeep,Wrangler Unlimited,1,91324,Electric
2021,Siskiyou,PHEV,Kia,Niro PHEV,1,91325,Electric
2021,Siskiyou,PHEV,Land Rover,Range Rover Sport,1,91326,Electric
2021,Siskiyou,PHEV,Subaru,Crosstrek,2,91331,Electric
2021,Siskiyou,PHEV,Toyota,Prius Prime,4,91335,Electric
2021,Siskiyou,PHEV,Toyota,RAV4 Prime,5,91337,Electric
2021,Solano,Electric,Audi,e-tron,11,91340,Electric
2021,Solano,Electric,Audi,e-tron GT,1,91342,Electric
2021,Solano,Electric,Audi,e-tron Sportback,2,91343,Electric
2021,Solano,Electric,BMW,i3,3,91344,Electric
2021,Solano,Electric,Chevrolet,Bolt EUV,4,91345,Electric
2021,Solano,Electric,Chevrolet,Bolt EV,65,91350,Electric
2021,Solano,Electric,Ford,Mustang Mach-E,46,91351,Electric
2021,Solano,Electric,Honda,Clarity Electric,1,91352,Electric
2021,Solano,Electric,Hyundai,Ioniq Electric,9,91354,Electric
2021,Solano,Electric,Hyundai,Kona EV,23,91355,Electric
2021,Solano,Electric,Jaguar,I-PACE,1,91356,Electric
2021,Solano,Electric,Kia,Niro EV,7,91360,Electric
2021,Solano,Electric,MINI,Hardtop 2 Door,5,91361,Electric
2021,Solano,Electric,Nissan,Leaf,39,91362,Electric
2021,Solano,Electric,Polestar,2,6,91364,Electric
2021,Solano,Electric,Porsche,Taycan,5,91367,Electric
2021,Solano,Electric,Smart,EQ Fortwo,1,91372,Electric
2021,Solano,Electric,Tesla,Model 3,683,91377,Electric
2021,Solano,Electric,Tesla,Model S,40,91381,Electric
2021,Solano,Electric,Tesla,Model X,13,91384,Electric
2021,Solano,Electric,Tesla,Model Y,533,91387,Electric
2021,Solano,Electric,Volkswagen,e-Golf,2,91390,Electric
2021,Solano,Electric,Volkswagen,ID.4,50,91401,Electric
2021,Solano,Electric,Volvo,XC40,9,91402,Electric
2021,Solano,PHEV,Audi,A8 L,1,91403,Electric
2021,Solano,PHEV,Audi,Q5,10,91405,Electric
2021,Solano,PHEV,BMW,3 Series,10,91406,Electric
2021,Solano,PHEV,BMW,5 Series,12,91410,Electric
2021,Solano,PHEV,BMW,i3 REx,1,91411,Electric
2021,Solano,PHEV,BMW,i8,1,91413,Electric
2021,Solano,PHEV,BMW,X3,9,91416,Electric
2021,Solano,PHEV,BMW,X5,10,91423,Electric
2021,Solano,PHEV,Chevrolet,Volt,5,91436,Electric
2021,Solano,PHEV,Chrysler,Pacifica Hybrid,23,91501,Electric
2021,Solano,PHEV,Ford,Escape PHEV,4,91502,Electric
2021,Solano,PHEV,Ford,Fusion Energi,6,91504,Electric
2021,Solano,PHEV,Honda,Clarity PHEV,40,91505,Electric
2021,Solano,PHEV,Hyundai,Ioniq PHEV,12,91506,Electric
2021,Solano,PHEV,Hyundai,Santa Fe PHEV,11,91510,Electric
2021,Solano,PHEV,Hyundai,Tucson PHEV,2,91521,Electric
2021,Solano,PHEV,Jeep,Wrangler Unlimited,24,91601,Electric
2021,Solano,PHEV,Kia,Niro PHEV,28,91602,Electric
2021,Solano,PHEV,Kia,Sorento PHEV,5,91604,Electric
2021,Solano,PHEV,Lincoln,Aviator,4,91605,Electric
2021,Solano,PHEV,Lincoln,Corsair,1,91606,Electric
2021,Solano,PHEV,Mercedes-Benz,GLC,1,91607,Electric
2021,Solano,PHEV,MINI,Countryman PHEV,2,91614,Electric
2021,Solano,PHEV,Mitsubishi,Outlander PHEV,4,91701,Electric
2021,Solano,PHEV,Porsche,Cayenne,1,91702,Electric
2021,Solano,PHEV,Subaru,Crosstrek,15,91706,Electric
2021,Solano,PHEV,Toyota,Prius Prime,187,91708,Electric
2021,Solano,PHEV,Toyota,RAV4 Prime,64,91709,Electric
2021,Solano,PHEV,Volvo,S60,2,91710,Electric
2021,Solano,PHEV,Volvo,S90,1,91711,Electric
2021,Solano,PHEV,Volvo,XC60,5,91714,Electric
2021,Solano,PHEV,Volvo,XC90,14,91722,Electric
2021,Solano,Hydrogen,Honda,Clarity Fuel Cell,2,91723,Electric
2021,Solano,Hydrogen,Hyundai,Nexo,1,91724,Electric
2021,Solano,Hydrogen,Toyota,Mirai,5,91729,Electric
2021,Sonoma,Electric,Audi,e-tron,16,91730,Electric
2021,Sonoma,Electric,Audi,e-tron Sportback,9,91731,Electric
2021,Sonoma,Electric,BMW,i3,3,91732,Electric
2021,Sonoma,Electric,Chevrolet,Bolt EUV,23,91733,Electric
2021,Sonoma,Electric,Chevrolet,Bolt EV,226,91737,Electric
2021,Sonoma,Electric,Ford,Mustang Mach-E,74,91739,Electric
2021,Sonoma,Electric,Hyundai,Ioniq Electric,9,91740,Electric
2021,Sonoma,Electric,Hyundai,Kona EV,51,91741,Electric
2021,Sonoma,Electric,Jaguar,I-PACE,2,91744,Electric
2021,Sonoma,Electric,Kia,Niro EV,58,91745,Electric
2021,Sonoma,Electric,Lucid,Air,1,91746,Electric
2021,Sonoma,Electric,Mazda,MX-30 EV,1,91748,Electric
2021,Sonoma,Electric,Mercedes-Benz,EQS,1,91750,Electric
2021,Sonoma,Electric,MINI,Hardtop 2 Door,12,91752,Electric
2021,Sonoma,Electric,Nissan,Leaf,116,91754,Electric
2021,Sonoma,Electric,Polestar,2,19,91755,Electric
2021,Sonoma,Electric,Porsche,Taycan,9,91761,Electric
2021,Sonoma,Electric,Rivian,R1T,1,91762,Electric
2021,Sonoma,Electric,Tesla,Model 3,626,91763,Electric
2021,Sonoma,Electric,Tesla,Model S,54,91764,Electric
2021,Sonoma,Electric,Tesla,Model X,23,91765,Electric
2021,Sonoma,Electric,Tesla,Model Y,502,91766,Electric
2021,Sonoma,Electric,Volkswagen,e-Golf,4,91767,Electric
2021,Sonoma,Electric,Volkswagen,ID.4,113,91768,Electric
2021,Sonoma,Electric,Volvo,XC40,37,91769,Electric
2021,Sonoma,PHEV,Audi,A3 Sportback e-tron,1,91770,Electric
2021,Sonoma,PHEV,Audi,Q5,29,91773,Electric
2021,Sonoma,PHEV,BMW,3 Series,27,91775,Electric
2021,Sonoma,PHEV,BMW,5 Series,13,91776,Electric
2021,Sonoma,PHEV,BMW,7 Series,1,91780,Electric
2021,Sonoma,PHEV,BMW,i3 REx,15,91784,Electric
2021,Sonoma,PHEV,BMW,i8,1,91786,Electric
2021,Sonoma,PHEV,BMW,X3,22,91788,Electric
2021,Sonoma,PHEV,BMW,X5,25,91789,Electric
2021,Sonoma,PHEV,Chevrolet,Volt,10,91790,Electric
2021,Sonoma,PHEV,Chrysler,Pacifica Hybrid,31,91791,Electric
2021,Sonoma,PHEV,Ford,Escape PHEV,13,91792,Electric
2021,Sonoma,PHEV,Ford,Fusion Energi,4,91801,Electric
2021,Sonoma,PHEV,Honda,Clarity PHEV,39,91803,Electric
2021,Sonoma,PHEV,Hyundai,Ioniq PHEV,6,91901,Electric
2021,Sonoma,PHEV,Hyundai,Santa Fe PHEV,8,91902,Electric
2021,Sonoma,PHEV,Hyundai,Tucson PHEV,4,91910,Electric
2021,Sonoma,PHEV,Jeep,Wrangler Unlimited,28,91911,Electric
2021,Sonoma,PHEV,Kia,Niro PHEV,21,91912,Electric
2021,Sonoma,PHEV,Kia,Optima PHEV,2,91913,Electric
2021,Sonoma,PHEV,Kia,Sorento PHEV,3,91914,Electric
2021,Sonoma,PHEV,Land Rover,Range Rover,1,91915,Electric
2021,Sonoma,PHEV,Land Rover,Range Rover Sport,1,91921,Electric
2021,Sonoma,PHEV,Lincoln,Aviator,6,91932,Electric
2021,Sonoma,PHEV,Mercedes-Benz,GLE,1,91935,Electric
2021,Sonoma,PHEV,MINI,Countryman PHEV,2,91941,Electric
2021,Sonoma,PHEV,Mitsubishi,Outlander PHEV,1,91942,Electric
2021,Sonoma,PHEV,Porsche,Cayenne,4,91945,Electric
2021,Sonoma,PHEV,Porsche,Panamera,1,91950,Electric
2021,Sonoma,PHEV,Subaru,Crosstrek,45,91977,Electric
2021,Sonoma,PHEV,Toyota,Prius Prime,146,91978,Electric
2021,Sonoma,PHEV,Toyota,RAV4 Prime,103,92003,Electric
2021,Sonoma,PHEV,Volvo,S60,9,92004,Electric
2021,Sonoma,PHEV,Volvo,XC60,30,92007,Electric
2021,Sonoma,PHEV,Volvo,XC90,50,92008,Electric
2021,Sonoma,Hydrogen,Honda,Clarity Fuel Cell,1,92009,Electric
2021,Sonoma,Hydrogen,Hyundai,Nexo,1,92010,Electric
2021,Sonoma,Hydrogen,Toyota,Mirai,6,92011,Electric
2021,Stanislaus,Electric,Audi,e-tron,4,92014,Electric
2021,Stanislaus,Electric,Audi,e-tron Sportback,1,92019,Electric
2021,Stanislaus,Electric,Chevrolet,Bolt EUV,7,92020,Electric
2021,Stanislaus,Electric,Chevrolet,Bolt EV,69,92021,Electric
2021,Stanislaus,Electric,Ford,Mustang Mach-E,42,92024,Electric
2021,Stanislaus,Electric,Hyundai,Ioniq Electric,5,92025,Electric
2021,Stanislaus,Electric,Hyundai,Kona EV,13,92026,Electric
2021,Stanislaus,Electric,Kia,Niro EV,7,92027,Electric
2021,Stanislaus,Electric,MINI,Hardtop 2 Door,2,92028,Electric
2021,Stanislaus,Electric,Nissan,Leaf,7,92029,Electric
2021,Stanislaus,Electric,Polestar,2,2,92037,Electric
2021,Stanislaus,Electric,Porsche,Taycan,3,92039,Electric
2021,Stanislaus,Electric,Tesla,Model 3,364,92040,Electric
2021,Stanislaus,Electric,Tesla,Model S,30,92054,Electric
2021,Stanislaus,Electric,Tesla,Model X,15,92056,Electric
2021,Stanislaus,Electric,Tesla,Model Y,261,92057,Electric
2021,Stanislaus,Electric,Volkswagen,e-Golf,1,92058,Electric
2021,Stanislaus,Electric,Volkswagen,ID.4,37,92060,Electric
2021,Stanislaus,Electric,Volvo,XC40,1,92061,Electric
2021,Stanislaus,PHEV,Audi,A8 L,1,92064,Electric
2021,Stanislaus,PHEV,Audi,Q5,5,92065,Electric
2021,Stanislaus,PHEV,BMW,3 Series,10,92067,Electric
2021,Stanislaus,PHEV,BMW,5 Series,11,92069,Electric
2021,Stanislaus,PHEV,BMW,i3 REx,2,92070,Electric
2021,Stanislaus,PHEV,BMW,X3,3,92071,Electric
2021,Stanislaus,PHEV,BMW,X5,9,92075,Electric
2021,Stanislaus,PHEV,Chevrolet,Volt,3,92078,Electric
2021,Stanislaus,PHEV,Chrysler,Pacifica Hybrid,11,92081,Electric
2021,Stanislaus,PHEV,Ford,Escape PHEV,1,92082,Electric
2021,Stanislaus,PHEV,Ford,Fusion Energi,1,92083,Electric
2021,Stanislaus,PHEV,Honda,Clarity PHEV,16,92084,Electric
2021,Stanislaus,PHEV,Hyundai,Ioniq PHEV,5,92091,Electric
2021,Stanislaus,PHEV,Hyundai,Santa Fe PHEV,4,92092,Electric
2021,Stanislaus,PHEV,Hyundai,Tucson PHEV,1,92093,Electric
2021,Stanislaus,PHEV,Jeep,Wrangler Unlimited,32,92101,Electric
2021,Stanislaus,PHEV,Kia,Niro PHEV,7,92102,Electric
2021,Stanislaus,PHEV,Kia,Sorento PHEV,4,92103,Electric
2021,Stanislaus,PHEV,Lincoln,Aviator,2,92104,Electric
2021,Stanislaus,PHEV,Lincoln,Corsair,1,92105,Electric
2021,Stanislaus,PHEV,Mercedes-Benz,GLE,1,92106,Electric
2021,Stanislaus,PHEV,Mitsubishi,Outlander PHEV,2,92107,Electric
2021,Stanislaus,PHEV,Porsche,Cayenne,1,92108,Electric
2021,Stanislaus,PHEV,Porsche,Panamera,1,92109,Electric
2021,Stanislaus,PHEV,Subaru,Crosstrek,8,92110,Electric
2021,Stanislaus,PHEV,Toyota,Prius Prime,78,92111,Electric
2021,Stanislaus,PHEV,Toyota,RAV4 Prime,35,92112,Electric
2021,Stanislaus,PHEV,Volvo,XC60,1,92113,Electric
2021,Stanislaus,PHEV,Volvo,XC90,14,92114,Electric
2021,Stanislaus,Hydrogen,Toyota,Mirai,2,92115,Electric
2021,Sutter,Electric,Audi,e-tron,4,92116,Electric
2021,Sutter,Electric,Chevrolet,Bolt EV,9,92117,Electric
2021,Sutter,Electric,Ford,Mustang Mach-E,7,92118,Electric
2021,Sutter,Electric,Hyundai,Kona EV,2,92119,Electric
2021,Sutter,Electric,Kia,Niro EV,4,92120,Electric
2021,Sutter,Electric,MINI,Hardtop 2 Door,1,92121,Electric
2021,Sutter,Electric,Tesla,Model 3,85,92122,Electric
2021,Sutter,Electric,Tesla,Model S,6,92123,Electric
2021,Sutter,Electric,Tesla,Model X,3,92124,Electric
2021,Sutter,Electric,Tesla,Model Y,55,92126,Electric
2021,Sutter,Electric,Volkswagen,ID.4,1,92127,Electric
2021,Sutter,Electric,Volvo,XC40,1,92128,Electric
2021,Sutter,PHEV,Audi,Q5,2,92129,Electric
2021,Sutter,PHEV,BMW,3 Series,1,92130,Electric
2021,Sutter,PHEV,BMW,5 Series,1,92131,Electric
2021,Sutter,PHEV,BMW,X5,2,92136,Electric
2021,Sutter,PHEV,Chrysler,Pacifica Hybrid,3,92139,Electric
2021,Sutter,PHEV,Ford,Fusion Energi,1,92154,Electric
2021,Sutter,PHEV,Honda,Clarity PHEV,1,92159,Electric
2021,Sutter,PHEV,Hyundai,Ioniq PHEV,1,92163,Electric
2021,Sutter,PHEV,Jeep,Wrangler Unlimited,9,92169,Electric
2021,Sutter,PHEV,Kia,Sorento PHEV,1,92171,Electric
2021,Sutter,PHEV,MINI,Countryman PHEV,1,92173,Electric
2021,Sutter,PHEV,Porsche,Panamera,1,92192,Electric
2021,Sutter,PHEV,Toyota,Prius Prime,16,92198,Electric
2021,Sutter,PHEV,Toyota,RAV4 Prime,2,92201,Electric
2021,Sutter,PHEV,Volvo,XC90,2,92203,Electric
2021,Tehama,Electric,Audi,e-tron Sportback,1,92210,Electric
2021,Tehama,Electric,Chevrolet,Bolt EV,3,92211,Electric
2021,Tehama,Electric,Ford,Mustang Mach-E,4,92220,Electric
2021,Tehama,Electric,Hyundai,Kona EV,1,92223,Electric
2021,Tehama,Electric,MINI,Hardtop 2 Door,1,92230,Electric
2021,Tehama,Electric,Nissan,Leaf,1,92231,Electric
2021,Tehama,Electric,Tesla,Model 3,17,92234,Electric
2021,Tehama,Electric,Tesla,Model S,1,92236,Electric
2021,Tehama,Electric,Tesla,Model Y,6,92240,Electric
2021,Tehama,Electric,Volkswagen,ID.4,3,92241,Electric
2021,Tehama,PHEV,Audi,Q5,1,92243,Electric
2021,Tehama,PHEV,BMW,3 Series,1,92251,Electric
2021,Tehama,PHEV,Chrysler,Pacifica Hybrid,2,92252,Electric
2021,Tehama,PHEV,Ford,Fusion Energi,2,92253,Electric
2021,Tehama,PHEV,Honda,Clarity PHEV,1,92260,Electric
2021,Tehama,PHEV,Hyundai,Ioniq PHEV,2,92262,Electric
2021,Tehama,PHEV,Jeep,Wrangler Unlimited,4,92264,Electric
2021,Tehama,PHEV,Kia,Niro PHEV,1,92270,Electric
2021,Tehama,PHEV,Subaru,Crosstrek,1,92277,Electric
2021,Tehama,PHEV,Toyota,Prius Prime,18,92282,Electric
2021,Tehama,PHEV,Toyota,RAV4 Prime,2,92301,Electric
2021,Trinity,Electric,Chevrolet,Bolt EV,1,92307,Electric
2021,Trinity,Electric,Kia,Niro EV,1,92308,Electric
2021,Trinity,Electric,Tesla,Model 3,3,92310,Electric
2021,Trinity,Electric,Tesla,Model Y,1,92313,Electric
2021,Trinity,PHEV,Toyota,Prius Prime,1,92314,Electric
2021,Trinity,PHEV,Toyota,RAV4 Prime,1,92315,Electric
2021,Tulare,Electric,Audi,e-tron,3,92316,Electric
2021,Tulare,Electric,Audi,e-tron GT,2,92320,Electric
2021,Tulare,Electric,Audi,RS e-tron GT,1,92324,Electric
2021,Tulare,Electric,BMW,i3,1,92325,Electric
2021,Tulare,Electric,Chevrolet,Bolt EV,21,92335,Electric
2021,Tulare,Electric,Ford,Mustang Mach-E,20,92336,Electric
2021,Tulare,Electric,Hyundai,Kona EV,9,92337,Electric
2021,Tulare,Electric,Kia,Niro EV,4,92342,Electric
2021,Tulare,Electric,Nissan,Leaf,8,92345,Electric
2021,Tulare,Electric,Porsche,Taycan,6,92346,Electric
2021,Tulare,Electric,Tesla,Model 3,186,92352,Electric
2021,Tulare,Electric,Tesla,Model S,16,92354,Electric
2021,Tulare,Electric,Tesla,Model X,2,92358,Electric
2021,Tulare,Electric,Tesla,Model Y,102,92359,Electric
2021,Tulare,Electric,Volkswagen,ID.4,10,92373,Electric
2021,Tulare,Electric,Volvo,XC40,2,92374,Electric
2021,Tulare,PHEV,Audi,Q5,1,92376,Electric
2021,Tulare,PHEV,BMW,3 Series,4,92377,Electric
2021,Tulare,PHEV,BMW,5 Series,5,92378,Electric
2021,Tulare,PHEV,BMW,i8,1,92382,Electric
2021,Tulare,PHEV,BMW,X3,3,92391,Electric
2021,Tulare,PHEV,BMW,X5,10,92392,Electric
2021,Tulare,PHEV,Chevrolet,Volt,2,92394,Electric
2021,Tulare,PHEV,Chrysler,Pacifica Hybrid,22,92395,Electric
2021,Tulare,PHEV,Ford,Escape PHEV,2,92399,Electric
2021,Tulare,PHEV,Ford,Fusion Energi,2,92402,Electric
2021,Tulare,PHEV,Honda,Clarity PHEV,5,92404,Electric
2021,Tulare,PHEV,Hyundai,Ioniq PHEV,7,92405,Electric
2021,Tulare,PHEV,Hyundai,Santa Fe PHEV,1,92407,Electric
2021,Tulare,PHEV,Hyundai,Tucson PHEV,2,92410,Electric
2021,Tulare,PHEV,Jeep,Wrangler Unlimited,28,92501,Electric
2021,Tulare,PHEV,Kia,Niro PHEV,4,92503,Electric
2021,Tulare,PHEV,Kia,Sorento PHEV,1,92504,Electric
2021,Tulare,PHEV,Lincoln,Aviator,2,92505,Electric
2021,Tulare,PHEV,MINI,Countryman PHEV,1,92506,Electric
2021,Tulare,PHEV,Mitsubishi,Outlander PHEV,1,92507,Electric
2021,Tulare,PHEV,Porsche,Panamera,1,92508,Electric
2021,Tulare,PHEV,Subaru,Crosstrek,1,92509,Electric
2021,Tulare,PHEV,Toyota,Prius Prime,72,92530,Electric
2021,Tulare,PHEV,Toyota,RAV4 Prime,28,92532,Electric
2021,Tulare,PHEV,Volvo,V60,1,92544,Electric
2021,Tulare,PHEV,Volvo,XC60,2,92549,Electric
2021,Tulare,PHEV,Volvo,XC90,6,92553,Electric
2021,Tuolumne,Electric,Chevrolet,Bolt EV,6,92555,Electric
2021,Tuolumne,Electric,Ford,Mustang Mach-E,4,92557,Electric
2021,Tuolumne,Electric,Hyundai,Kona EV,2,92562,Electric
2021,Tuolumne,Electric,Jaguar,I-PACE,1,92563,Electric
2021,Tuolumne,Electric,Kia,Niro EV,1,92570,Electric
2021,Tuolumne,Electric,Nissan,Leaf,1,92571,Electric
2021,Tuolumne,Electric,Tesla,Model 3,14,92582,Electric
2021,Tuolumne,Electric,Tesla,Model S,2,92583,Electric
2021,Tuolumne,Electric,Tesla,Model Y,23,92584,Electric
2021,Tuolumne,Electric,Volkswagen,e-Golf,1,92585,Electric
2021,Tuolumne,Electric,Volvo,XC40,1,92586,Electric
2021,Tuolumne,PHEV,BMW,3 Series,1,92587,Electric
2021,Tuolumne,PHEV,Chrysler,Pacifica Hybrid,2,92590,Electric
2021,Tuolumne,PHEV,Honda,Clarity PHEV,1,92591,Electric
2021,Tuolumne,PHEV,Hyundai,Ioniq PHEV,1,92592,Electric
2021,Tuolumne,PHEV,Hyundai,Santa Fe PHEV,2,92595,Electric
2021,Tuolumne,PHEV,Jeep,Wrangler Unlimited,5,92596,Electric
2021,Tuolumne,PHEV,Kia,Sorento PHEV,1,92602,Electric
2021,Tuolumne,PHEV,Mitsubishi,Outlander PHEV,2,92603,Electric
2021,Tuolumne,PHEV,Subaru,Crosstrek,2,92604,Electric
2021,Tuolumne,PHEV,Toyota,Prius Prime,8,92606,Electric
2021,Tuolumne,PHEV,Toyota,RAV4 Prime,8,92610,Electric
2021,Tuolumne,PHEV,Volvo,XC60,1,92612,Electric
2021,Tuolumne,PHEV,Volvo,XC90,1,92614,Electric
2021,Ventura,Electric,Audi,e-tron,57,92615,Electric
2021,Ventura,Electric,Audi,e-tron GT,5,92617,Electric
2021,Ventura,Electric,Audi,e-tron Sportback,10,92618,Electric
2021,Ventura,Electric,Audi,RS e-tron GT,2,92619,Electric
2021,Ventura,Electric,BMW,i3,14,92620,Electric
2021,Ventura,Electric,Chevrolet,Bolt EUV,13,92624,Electric
2021,Ventura,Electric,Chevrolet,Bolt EV,255,92625,Electric
2021,Ventura,Electric,FIAT,500e,1,92626,Electric
2021,Ventura,Electric,Ford,Focus,1,92627,Electric
2021,Ventura,Electric,Ford,Mustang Mach-E,177,92628,Electric
2021,Ventura,Electric,Hyundai,Ioniq Electric,14,92629,Electric
2021,Ventura,Electric,Hyundai,Kona EV,73,92630,Electric
2021,Ventura,Electric,Jaguar,I-PACE,7,92637,Electric
2021,Ventura,Electric,Kia,Niro EV,64,92646,Electric
2021,Ventura,Electric,Mazda,MX-30 EV,2,92647,Electric
2021,Ventura,Electric,MINI,Hardtop 2 Door,16,92648,Electric
2021,Ventura,Electric,Nissan,Leaf,33,92649,Electric
2021,Ventura,Electric,Polestar,2,19,92651,Electric
2021,Ventura,Electric,Porsche,Taycan,50,92653,Electric
2021,Ventura,Electric,Rivian,R1T,1,92656,Electric
2021,Ventura,Electric,Tesla,Model 3,1539,92657,Electric
2021,Ventura,Electric,Tesla,Model S,186,92659,Electric
2021,Ventura,Electric,Tesla,Model X,51,92660,Electric
2021,Ventura,Electric,Tesla,Model Y,1305,92661,Electric
2021,Ventura,Electric,Volkswagen,e-Golf,5,92662,Electric
2021,Ventura,Electric,Volkswagen,ID.4,115,92663,Electric
2021,Ventura,Electric,Volvo,XC40,28,92672,Electric
2021,Ventura,PHEV,Audi,A3 Sportback e-tron,3,92673,Electric
2021,Ventura,PHEV,Audi,A7,4,92675,Electric
2021,Ventura,PHEV,Audi,A8 L,2,92676,Electric
2021,Ventura,PHEV,Audi,Q5,42,92677,Electric
2021,Ventura,PHEV,BMW,3 Series,82,92678,Electric
2021,Ventura,PHEV,BMW,5 Series,93,92679,Electric
2021,Ventura,PHEV,BMW,7 Series,1,92683,Electric
2021,Ventura,PHEV,BMW,i3 REx,19,92688,Electric
2021,Ventura,PHEV,BMW,i8,2,92691,Electric
2021,Ventura,PHEV,BMW,X3,32,92692,Electric
2021,Ventura,PHEV,BMW,X5,71,92694,Electric
2021,Ventura,PHEV,Chevrolet,Volt,19,92697,Electric
2021,Ventura,PHEV,Chrysler,Pacifica Hybrid,74,92701,Electric
2021,Ventura,PHEV,Ferrari,SF90 Stradale,2,92703,Electric
2021,Ventura,PHEV,Ford,Escape PHEV,8,92704,Electric
2021,Ventura,PHEV,Ford,Fusion Energi,9,92705,Electric
2021,Ventura,PHEV,Honda,Clarity PHEV,57,92706,Electric
2021,Ventura,PHEV,Hyundai,Ioniq PHEV,23,92707,Electric
2021,Ventura,PHEV,Hyundai,Santa Fe PHEV,14,92708,Electric
2021,Ventura,PHEV,Hyundai,Tucson PHEV,5,92728,Electric
